integer,integer,text,text,text,numeric,numeric,numeric,numeric,numeric,,,,,
2023,9,Hayes-Burke,SKU1577,Cider,354.06,103,49,5,406,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU1633,Mixer,204.2,118,43.28,141,16,,,TRUE,TRUE,TRUE
2023,9,HAYNES LLC,SKU1659,Beer,227.42,23,30.69,101,393,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU1704,Spirits  ,98.45,51,25.98,438,310,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU1705,Wine,35.76,50,48.39,499,205,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU1715,Wine,354.85,133,13.31,36,155,,,TRUE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU1732,Beer  ,217.21,55,6.84,91,220,,,TRUE,TRUE,TRUE
2023,9,"Tate, Callahan and Ford",SKU1831,Mixer,,67,28.35,169,146,,,FALSE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU1838,Wine,31.48,146,35.54,281,455,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU1858,Beer,416.28,43,37.01,336,76,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU1887,Mixer,212.06,125,12.44,463,397,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU1923,Mixer,38.48,111,32.25,146,1,,,TRUE,TRUE,TRUE
2023,9,"Peterson, Miles and Howard",SKU1936,Wine,96.44,32,40.43,60,491,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU1978,Spirits,441.95,174,25.51,458,120,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU1982,Beer,277.09,9,28.06,58,180,,,TRUE,TRUE,TRUE
2023,9,Rodriguez-Allen,SKU2025,Wine,217.85,37,15.96,55,498,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU2046,Cider,442.86,123,40.39,337,345,,,TRUE,TRUE,TRUE
2023,9,Haynes LLC,SKU2174,Wine,109.14,52,21.41,226,168,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU2206,Beer,120.34,156,44.62,193,38,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU2280,Beer,472.34,142,11.91,153,409,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU2306,Cider,196.84,137,46.35,359,393,,,TRUE,TRUE,TRUE
2023,9,"Hanson, Morris and Moran",SKU2307,Cider,225.82,102,24.17,367,273,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU2369,Spirits,406.29,72,,137,327,,,TRUE,TRUE,TRUE
2023,9,"REED, HARRIS AND WILSON",SKU2370,Cider,107.85,15,29.27,147,197,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU2375,Wine,missing,151,7.44,371,20,,,FALSE,TRUE,TRUE
2023,9,Mejia-Holmes,SKU2407,Cider,298.4,51,30,229,307,,,TRUE,TRUE,TRUE
2023,9,Mejia-Holmes,SKU2428,Cider,134.23,128,33.87,105,376,,,TRUE,TRUE,TRUE
2023,9,Vance Inc,SKU2438,Cider,,182,13.33,38,284,,,FALSE,TRUE,TRUE
2023,9,Cobb Group,SKU2457,Wine,421.33,183,29.22,183,342,,,TRUE,TRUE,TRUE
2023,9,Romero Inc,SKU2458,Mixer,132.42,26,7.76,205,50,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU2492,Wine,98.5,128,37.92,176,91,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU2536,Cider,323.54,55,18.33,387,411,,,TRUE,TRUE,TRUE
2023,9,Jones-Jensen,SKU2618,Beer,469.95,12,24.1,233,457,,,TRUE,TRUE,TRUE
2023,9,Douglas PLC,SKU2620,Cider,419.95,25,30.45,467,113,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU2637,Cider,416.61,194,6.67,116,439,,,TRUE,TRUE,TRUE
2023,9,Baxter LLC,SKU2644,Wine,83.34,112,43.25,256,155,,,TRUE,TRUE,TRUE
2023,9,"Perkins, Turner and Elliott",SKU2783,Beer,75.14,127,28.63,162,58,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU2945,Mixer,,7,19,62,15,,,FALSE,TRUE,TRUE
2023,9,Lambert Inc,SKU2948,Cider,313.04,159,26.78,225,423,,,TRUE,TRUE,TRUE
2023,9,Graham Inc,SKU3030,Mixer,158.9,34,29.92,311,210,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU3079,Cider,421.93,92,,202,196,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU3160,Beer,199.38,193,29.9,468,444,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU3164,Wine,250.44,31,18.81,334,433,,,TRUE,TRUE,TRUE
2023,9,Hayes-Burke,SKU3207,Wine  ,386.18,38,41.86,430,75,,,TRUE,TRUE,TRUE
2023,9,Rice Ltd,SKU3227,Beer,363.06,127,23.34,37,85,,,TRUE,TRUE,TRUE
2023,9,"Moore, Noble and Wallace",SKU3229,Mixer,331.13,168,N/A,346,165,,,TRUE,TRUE,TRUE
2023,9,"Tate, Callahan and Ford",SKU3256,Wine,153.28,101,25.82,493,371,,,TRUE,TRUE,TRUE
2023,9,Rice Ltd,SKU3333,Wine,495.12,78,24.91,132,81,,,TRUE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU3370,Wine,494.02,155,49.9,424,253,,,TRUE,TRUE,TRUE
2023,9,Graham Inc,SKU3392,Beer,386.12,139,19.73,390,300,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU3398,Wine,264.98,28,41.44,440,224,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU3431,Mixer,291.32,120,13.96,409,304,,,TRUE,TRUE,TRUE
2023,9,Mejia-Holmes,SKU3434,Cider,25.04,90,40.42,243,134,,,TRUE,TRUE,TRUE
2023,9,GRAHAM INC,SKU3459,Cider,120.81,52,16.53,498,305,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU3469,Cider,239.02,136,22.03,158,22,,,TRUE,TRUE,TRUE
2023,9,Jones-Jensen,SKU3492,Cider,205.97,59,18.48,350,496,,,TRUE,TRUE,TRUE
2023,9,Hayes-Burke,SKU3521,Cider,259.9,156,47.43,39,28,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU3522,Mixer,302.85,70,47.5,472,335,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU3533,Cider,193.33,56,28.43,460,249,,,TRUE,TRUE,TRUE
2023,9,"Johnson, Davis and Finley",SKU3574,Cider,458.91,82,22.45,395,151,,,TRUE,TRUE,TRUE
2023,9,"Robinson, Fleming and Adkins",SKU3611,Mixer,207.53,145,17.9,174,176,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU3630,Mixer  ,346.27,181,6.01,180,495,,,TRUE,TRUE,TRUE
2023,9,"Johnson, Davis and Finley",SKU3691,Spirits,396.79,14,21.48,355,263,,,TRUE,TRUE,TRUE
2023,9,Rodriguez-Allen,SKU3745,Spirits,263.77,180,,478,18,,,TRUE,TRUE,TRUE
2023,9,Cook-Gregory,SKU3773,Cider,65.84,56,21.35,245,247,,,TRUE,TRUE,TRUE
2023,9,"Sutton, Rogers and Rodriguez",SKU3824,Cider,339.65,164,27.33,138,260,,,TRUE,TRUE,TRUE
2023,9,Richardson-Ferguson,SKU3880,Wine,243.36,123,N/A,12,407,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU3888,Wine,367.43,170,N/A,318,-415,,,TRUE,TRUE,TRUE
2023,9,Jones-Jensen,SKU4033,Wine,257.43,96,41.85,459,374,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU4088,Spirits,364.83,40,,320,230,,,TRUE,TRUE,TRUE
2023,9,"Perkins, Turner and Elliott",SKU4150,Cider,271.74,180,41.79,444,104,,,TRUE,TRUE,TRUE
2023,9,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU4255,Spirits,43.28,37,41.76,38,286,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU4291,Beer,252.2,18,8.65,398,377,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU4349,Spirits,248.05,85,43.74,225,393,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU4407,Beer,219.41,93,17.03,372,452,,,TRUE,TRUE,TRUE
2023,9,"Martinez, Fry and Wallace",SKU4411,Beer,11.94,80,,10,259,,,TRUE,TRUE,TRUE
2023,9,"Reed, Harris and Wilson",SKU4427,Cider,63.01,140,30.82,151,139,,,TRUE,TRUE,TRUE
2023,9,Rice Ltd,SKU4480,Wine,186.1,125,12.87,220,172,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU4515,Mixer,411.15,134,48.92,201,393,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU4531,Cider,326.82,95,,156,447,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU4588,Wine,188.08,25,,35,486,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU4606,Wine  ,18.55,79,28.42,83,62,,,TRUE,TRUE,TRUE
2023,9,"Hanson, Morris and Moran",SKU4705,Spirits,41.02,156,13.81,217,157,,,TRUE,TRUE,TRUE
2023,9,"Perkins, Turner and Elliott",SKU4737,Cider,206.49,136,30.9,442,401,,,TRUE,TRUE,TRUE
2023,9,"Martinez, Fry and Wallace",SKU4743,Beer,101.46,164,20.07,327,120,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU4779,Mixer,388.3,111,44.83,148,343,,,TRUE,TRUE,TRUE
2023,9,"Allen, Ramirez and Rodriguez",SKU4837,Wine,5.19,47,20.35,452,394,,,TRUE,TRUE,TRUE
2023,9,Mejia-Holmes,SKU4873,Cider,318.1,96,38.17,304,444,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU4883,Spirits,419.61,38,12.61,286,187,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU4925,Beer,80.51,60,46.7,340,117,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU5002,Mixer,341.55,67,38.97,398,245,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU5054,Wine,201.75,199,7.55,45,484,,,TRUE,TRUE,TRUE
2023,9,Johnson Group,SKU5126,Mixer,,88,17.66,231,375,,,FALSE,TRUE,TRUE
2023,9,Black-Powers,SKU5158,Beer,90.04,196,33.4,260,177,,,TRUE,TRUE,TRUE
2023,9,"Robinson, Young and Garcia",SKU5175,Spirits,264.45,93,,299,38,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU5258,Cider,490.47,8,19.09,105,160,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU5327,Wine,364.21,134,12.71,390,3,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU5391,Beer,194.95,18,9.26,478,489,,,TRUE,TRUE,TRUE
2023,9,Douglas PLC,SKU5452,Cider,250.52,111,36,30,313,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU5457,Wine,166.46,15,32.5,231,99,,,TRUE,TRUE,TRUE
2023,9,Glover-Johnson,SKU5552,Spirits,169.75,29,29.21,313,131,,,TRUE,TRUE,TRUE
2023,9,"TATE, CALLAHAN AND FORD",SKU5568,Wine,372.78,19,46.37,93,101,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU5575,Spirits,450.27,39,36.27,147,499,,,TRUE,TRUE,TRUE
2023,9,Rice Ltd,SKU5598,Beer,,38,8.62,414,408,,,FALSE,TRUE,TRUE
2023,9,Richardson-Ferguson,SKU5663,Spirits  ,83.66,172,23.8,10,57,,,TRUE,TRUE,TRUE
2023,9,"Strong, Elliott and Parsons",SKU5674,Spirits,334.04,156,N/A,79,43,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU5683,Cider,175.76,174,29,131,338,,,TRUE,TRUE,TRUE
2023,9,Romero Inc,SKU5723,Beer,116.17,67,32.21,437,414,,,TRUE,TRUE,TRUE
2023,9,Douglas PLC,SKU5735,Spirits,145.71,154,46.45,110,158,,,TRUE,TRUE,TRUE
2023,9,"HANSON, MORRIS AND MORAN",SKU5742,Mixer  ,185.83,77,6.55,142,156,,,TRUE,TRUE,TRUE
2023,9,Mejia-Holmes,SKU5756,Mixer,82.09,5,N/A,94,247,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU5780,Beer,277.48,111,15.54,94,499,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU5807,Cider,204.85,50,24.44,481,55,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU5812,Beer,30.98,146,39.22,283,203,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU5831,Spirits,312.27,199,13.85,466,268,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU5844,Spirits,103.58,151,10.02,197,105,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU5969,Mixer,187.05,130,44.75,466,122,,,TRUE,TRUE,TRUE
2023,9,"Tate, Callahan and Ford",SKU5996,Cider,198.81,78,40.43,330,349,,,TRUE,TRUE,TRUE
2023,9,Martinez-Marquez,SKU6045,Spirits  ,377.87,124,34.18,85,32,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU6092,Cider,222.13,115,23.97,60,251,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU6156,Wine,230.98,54,41.28,103,298,,,TRUE,TRUE,TRUE
2023,9,Bauer LLC,SKU6173,Spirits,429.17,146,10.97,423,469,,,TRUE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU6207,Spirits,127.69,122,33.52,95,477,,,TRUE,TRUE,TRUE
2023,9,"JOHNSON, DAVIS AND FINLEY",SKU6324,Mixer,87.52,147,32.75,348,261,,,TRUE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU6325,Beer,353.49,165,36.99,54,18,,,TRUE,TRUE,TRUE
2023,9,Jones-Jensen,SKU6341,Cider,228.71,133,14.8,46,446,,,TRUE,TRUE,TRUE
2023,9,"Robinson, Fleming and Adkins",SKU6360,Mixer,128.77,106,36.9,171,492,,,TRUE,TRUE,TRUE
2023,9,"Johnson, Davis and Finley",SKU6473,Beer,345.83,121,32.29,298,72,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU6474,Mixer,308.61,43,41.99,280,249,,,TRUE,TRUE,TRUE
2023,9,Jones-Jensen,SKU6489,Wine  ,169.52,160,37.59,374,136,,,TRUE,TRUE,TRUE
2023,9,Romero Inc,SKU6511,Mixer,409.91,29,16.99,54,165,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU6558,Cider,310.31,68,39.53,256,418,,,TRUE,TRUE,TRUE
2023,9,MOORE-WILLIAMS,SKU6616,Wine,163.33,96,29.39,57,35,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU6641,Spirits,78.23,143,6.79,402,364,,,TRUE,TRUE,TRUE
2023,9,Bauer LLC,SKU6655,Cider,136.66,184,5.24,100,360,,,TRUE,TRUE,TRUE
2023,9,"Hanson, Morris and Moran",SKU6733,Cider,170.19,173,49.85,125,426,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU6786,Wine  ,368.32,57,42.09,81,274,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU6792,Beer,349.32,61,37.66,376,126,,,TRUE,TRUE,TRUE
2023,9,Padilla-Marquez,SKU6816,Spirits,121.88,111,42.76,184,262,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU6873,Cider,497.73,50,21.03,157,137,,,TRUE,TRUE,TRUE
2023,9,"Martinez, Fry and Wallace",SKU6894,Spirits,481.79,65,36.53,353,101,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU6927,Wine,380.79,57,13.19,118,306,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU6933,Beer,315.99,98,40.92,45,464,,,TRUE,TRUE,TRUE
2023,9,"Hanson, Morris and Moran",SKU6989,Wine,267.44,181,14.09,284,32,,,TRUE,TRUE,TRUE
2023,9,"Martinez, Fry and Wallace",SKU7037,Spirits,155.77,37,8.03,434,359,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU7044,Beer,282.28,149,46.04,224,104,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU7072,Mixer,missing,50,,287,271,,,FALSE,TRUE,TRUE
2023,9,Rivera-Swanson,SKU7111,Cider,238.08,103,47.86,399,472,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU7125,Beer,165.18,172,26.7,307,190,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU7150,Mixer,105.31,199,46.93,365,97,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU7210,Spirits,366.38,62,28.98,406,213,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU7219,Beer,477.22,176,13.31,447,277,,,TRUE,TRUE,TRUE
2023,9,"Ayers, Morales and Jordan",SKU7304,Cider,64.64,38,33.63,187,302,,,TRUE,TRUE,TRUE
2023,9,Bauer LLC,SKU7333,Beer,76.62,71,10.64,390,265,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU7393,Spirits,351.17,5,19.17,484,248,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU7453,Mixer,468.72,35,47.65,38,16,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU7478,Beer,445.07,62,7.43,234,217,,,TRUE,TRUE,TRUE
2023,9,Rodriguez-Allen,SKU7484,Wine  ,399.86,45,42.62,303,103,,,TRUE,TRUE,TRUE
2023,9,Richardson-Ferguson,SKU7504,Cider,443.44,83,14.81,108,364,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU7586,Cider,246.01,191,41.49,235,196,,,TRUE,TRUE,TRUE
2023,9,Contreras and Sons,SKU7631,Wine  ,53.36,181,49.45,435,285,,,TRUE,TRUE,TRUE
2023,9,"Allen, Ramirez and Rodriguez",SKU7685,Beer,358,126,20.87,187,188,,,TRUE,TRUE,TRUE
2023,9,Vance Inc,SKU7720,Wine,128.18,187,11.68,171,68,,,TRUE,TRUE,TRUE
2023,9,Martinez-Marquez,SKU7887,Wine  ,87.25,134,47.32,180,295,,,TRUE,TRUE,TRUE
2023,9,Guerrero-Sullivan,SKU7890,Cider,393.71,101,6.35,476,137,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU7928,Wine,274.1,139,37.1,90,17,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU7964,Beer,471.84,14,25.77,298,83,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU8025,Mixer,453.1,156,29.2,318,100,,,TRUE,TRUE,TRUE
2023,9,"Moore, Noble and Wallace",SKU8046,Wine,210.29,104,N/A,371,286,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU8056,Spirits  ,146.39,83,25.65,110,292,,,TRUE,TRUE,TRUE
2023,9,Johnson Group,SKU8063,Spirits,41.28,0,11.66,492,16,,,TRUE,TRUE,TRUE
2023,9,"Strong, Elliott and Parsons",SKU8151,Cider,247.3,164,47.68,457,408,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU8177,Mixer,149.29,131,35.73,337,234,,,TRUE,TRUE,TRUE
2023,9,"Ayers, Morales and Jordan",SKU8253,Beer,482.6,99,29.54,445,486,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU8262,Beer,90.54,155,25.6,166,467,,,TRUE,TRUE,TRUE
2023,9,Richardson-Ferguson,SKU8276,Cider,330.94,68,36.17,154,402,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU8283,Mixer,336.4,165,15.83,276,355,,,TRUE,TRUE,TRUE
2023,9,"Sutton, Rogers and Rodriguez",SKU8307,Wine  ,105.14,169,44.54,413,358,,,TRUE,TRUE,TRUE
2023,9,Glover-Johnson,SKU8368,Cider,28.19,90,38.36,173,133,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU8405,Mixer,30.16,162,5.03,154,294,,,TRUE,TRUE,TRUE
2023,9,RICE LTD,SKU8438,Cider,62.03,80,29.41,441,496,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU8441,Mixer,115.64,70,43.06,15,482,,,TRUE,TRUE,TRUE
2023,9,Cook-Gregory,SKU8460,Beer,405.67,95,9.89,385,104,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU8469,Spirits,150.98,187,8.04,341,138,,,TRUE,TRUE,TRUE
2023,9,EDWARDS-HUDSON,SKU8622,Cider,316.61,108,25.14,471,352,,,TRUE,TRUE,TRUE
2023,9,Haynes LLC,SKU8661,Cider,265.01,4,14.61,187,82,,,TRUE,TRUE,TRUE
2023,9,Black-Powers,SKU8698,Spirits,417.25,184,46.43,291,21,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU8769,Beer,229.63,41,25.73,90,311,,,TRUE,TRUE,TRUE
2023,9,Martinez-Marquez,SKU8823,Spirits  ,253.5,92,29.32,-60,346,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU8843,Wine,358.51,79,17.3,224,208,,,TRUE,TRUE,TRUE
2023,9,Glover-Johnson,SKU8895,Spirits,missing,160,32.52,175,426,,,FALSE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU9046,Mixer,109.78,113,23.25,474,454,,,TRUE,TRUE,TRUE
2023,9,"Sutton, Rogers and Rodriguez",SKU9148,Beer,330.03,103,20.04,372,160,,,TRUE,TRUE,TRUE
2023,9,"Perkins, Turner and Elliott",SKU9165,Beer,425.53,137,19.83,344,250,,,TRUE,TRUE,TRUE
2023,9,Rodriguez-Allen,SKU9202,Wine,125.7,66,18.58,262,71,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU9231,Spirits,125.3,181,32.75,14,363,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU9254,Mixer,,157,41.47,268,67,,,FALSE,TRUE,TRUE
2023,9,Bauer LLC,SKU9271,Wine,182.39,73,,45,75,,,TRUE,TRUE,TRUE
2023,9,Haynes LLC,SKU9273,Cider  ,103.21,126,49.37,113,138,,,TRUE,TRUE,TRUE
2023,9,Baker Group,SKU9288,Mixer,296.88,52,20.2,336,137,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU9305,Wine,258.55,152,29.73,244,274,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU9306,Cider  ,442.72,159,31.32,423,199,,,TRUE,TRUE,TRUE
2023,9,RODRIGUEZ-ALLEN,SKU9328,Spirits,158.08,102,,196,151,,,TRUE,TRUE,TRUE
2023,9,Glover-Johnson,SKU9349,Beer,390.91,162,15.15,426,4,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU9358,Spirits,237.19,155,48.88,179,-383,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU9374,Wine  ,331.33,154,22.77,21,354,,,TRUE,TRUE,TRUE
2023,9,Hall PLC,SKU9466,Beer,279.06,178,45.81,267,461,,,TRUE,TRUE,TRUE
2023,9,Patel Group,SKU9490,Beer,69.21,21,7.37,391,156,,,TRUE,TRUE,TRUE
2023,9,Glover-Johnson,SKU9516,Spirits,104.41,39,44.22,23,414,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU9535,Spirits,306.51,184,,142,282,,,TRUE,TRUE,TRUE
2023,9,Lambert Inc,SKU9660,Beer,352.33,197,38.34,312,431,,,TRUE,TRUE,TRUE
2023,9,Rodriguez-Allen,SKU9690,Beer,,13,17.73,489,382,,,FALSE,TRUE,TRUE
2023,9,"Martinez, Fry and Wallace",SKU9711,Spirits,432.11,127,28.97,308,175,,,TRUE,TRUE,TRUE
2023,9,Romero Inc,SKU9737,Spirits,153.51,176,39.71,104,336,,,TRUE,TRUE,TRUE
2023,9,Douglas PLC,SKU9771,Mixer  ,149.66,20,14.35,278,69,,,TRUE,TRUE,TRUE
2023,9,"Peterson, Miles and Howard",SKU9789,Cider,142.22,35,,329,160,,,TRUE,TRUE,TRUE
2023,9,Baxter LLC,SKU9853,Beer,201.38,140,44.69,438,156,,,TRUE,TRUE,TRUE
2023,9,"Ayers, Morales and Jordan",SKU9864,Spirits,367.09,44,21.13,113,259,,,TRUE,TRUE,TRUE
2023,9,Thomas-Campos,SKU9869,Beer,472.18,180,9.13,23,449,,,TRUE,TRUE,TRUE
2023,9,"Tate, Callahan and Ford",SKU9877,Spirits,386.63,141,,420,9,,,TRUE,TRUE,TRUE
2023,9,"Moore, Noble and Wallace",SKU9894,Wine,161.34,64,49.25,215,54,,,TRUE,TRUE,TRUE
2023,9,Douglas PLC,SKU9899,Mixer,395.41,45,38.32,478,423,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU9913,Spirits,158.45,183,46.65,223,224,,,TRUE,TRUE,TRUE
2023,9,Cook-Gregory,SKU9976,Wine,298.4,14,44.9,490,373,,,TRUE,TRUE,TRUE
2023,9,Edwards-Hudson,SKU9983,Spirits,36.26,124,48.38,210,267,,,TRUE,TRUE,TRUE
2023,9,Bauer LLC,SKU10178,Mixer,112.27,87,35.48,405,29,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU10203,Mixer,155.74,189,44.85,491,463,,,TRUE,TRUE,TRUE
2023,9,"Johnson, Davis and Finley",SKU10246,Beer,257.66,27,33.68,435,168,,,TRUE,TRUE,TRUE
2023,9,Baxter LLC,SKU10247,Spirits,176.48,151,18.59,486,393,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU10302,Beer  ,57.9,106,,136,197,,,TRUE,TRUE,TRUE
2023,9,Hayes-Burke,SKU10305,Wine  ,399.42,164,21.26,303,285,,,TRUE,TRUE,TRUE
2023,9,"Reed, Harris and Wilson",SKU10310,Mixer,20.49,22,20.07,35,300,,,TRUE,TRUE,TRUE
2023,9,"Reed, Harris and Wilson",SKU10312,Mixer,300.37,111,19.24,403,405,,,TRUE,TRUE,TRUE
2023,9,"Ayers, Morales and Jordan",SKU10338,Cider,192.2,15,37.68,95,295,,,TRUE,TRUE,TRUE
2023,9,Cobb Group,SKU10357,Wine,314.4,179,47.69,240,60,,,TRUE,TRUE,TRUE
2023,9,"Riddle, Robinson and Banks",SKU10384,Spirits,240.96,88,8.21,330,359,,,TRUE,TRUE,TRUE
2023,9,"Anderson, Williams and Scott",SKU10421,Spirits,301.15,88,,374,283,,,TRUE,TRUE,TRUE
2023,9,Richardson-Ferguson,SKU10422,Beer,193.25,25,36.37,111,119,,,TRUE,TRUE,TRUE
2023,9,"Mcknight, Lopez and Wilson",SKU10453,Spirits,52.23,80,38.38,239,291,,,TRUE,TRUE,TRUE
2023,9,"Perez, Ray and Miller",SKU10456,Spirits,434.27,125,30.19,112,279,,,TRUE,TRUE,TRUE
2023,9,"Moore, Noble and Wallace",SKU10491,Mixer,450.33,103,41.27,121,139,,,TRUE,TRUE,TRUE
2023,9,Holt Ltd,SKU10503,Mixer,318.52,35,9.76,293,268,,,TRUE,TRUE,TRUE
2023,9,Mccoy Ltd,SKU10545,Spirits,144.63,86,6.17,73,109,,,TRUE,TRUE,TRUE
2023,9,Johnson Group,SKU10579,Mixer,64.78,135,13.9,135,475,,,TRUE,TRUE,TRUE
2023,9,Moore-Williams,SKU10615,Wine,394.39,159,45.35,2,275,,,TRUE,TRUE,TRUE
2023,9,Graham Inc,SKU10647,Beer,230.96,11,14.03,498,43,,,TRUE,TRUE,TRUE
